Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1084,659,1782,,,,7550,5642,10104,3330,2515,4408,3049,1744,5331,1024,637,1647
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",791,580,1078,,,,7738,5788,10344,3654,2511,5318,2731,1668,4469,791,580,1078
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",696,578,839,,,,,,,2373,1796,3134,2364,1377,4059,696,578,839
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",,,,,,,,,,3614,2322,5626,2716,1897,3889,,,
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1031,740,1435,,,,,,,2378,1637,3454,980,797,1205,1036,739,1452
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",707,569,878,,,,1267,984,1633,1018,785,1320,926,681,1260,727,573,923
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",,,,,,,,,,865,673,1112,795,668,946,,,
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",956,625,1464,,,,,,,3376,2456,4640,1797,967,3341,956,625,1464
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",922,682,1246,,,,,,,3109,1948,4962,2981,2112,4206,900,671,1208
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",881,587,1322,2487,2214,2792,,,,3151,2369,4190,2350,1177,4689,881,587,1322
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",4358,2633,7212,,,,,,,3651,2526,5277,4784,2640,8667,977,607,1572
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
