Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3691,2692,5060,,,,,,,,,,,,,1503,1218,1854
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3407,2328,4985,,,,,,,,,,2263,2104,2435,,,
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",4227,2900,6160,,,,,,,,,,3215,2424,4264,,,
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2978,2310,3840,,,,,,,,,,,,,1935,1533,2442
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1280,1123,1459,,,,,,,,,,1855,1504,2288,1280,1123,1459
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1593,1115,2278,,,,,,,,,,2280,1829,2843,1505,1068,2121
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3197,2252,4536,,,,,,,,,,,,,1779,1493,2119
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",4686,3119,7039,,,,,,,,,,,,,1519,1340,1722
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,3098,2474,3878,,,,,,
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2476,2050,2990,,,,,,,,,,,,,1716,1329,2215
