Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/07/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1155,893,1494,1020,820,1269,,,,,,
06/08/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1124,937,1348,,,,1093,961,1243,1133,887,1448,1177,986,1406,,,
06/09/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1141,908,1434,,,,1214,990,1487,1257,1022,1546,889,806,980,,,
06/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",766,634,926,,,,1188,932,1513,1024,831,1261,,,,766,634,926
06/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",868,699,1079,,,,933,751,1159,877,726,1060,814,662,1001,,,
06/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1254,827,1902,,,,1041,882,1229,1510,812,2808,1210,884,1655,,,
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1214,906,1628,,,,1353,998,1835,1073,838,1374,,,,,,
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1859,1413,2446,1257,1001,1577,1656,1349,2033,,,
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1724,1286,2312,,,,,,,,,
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1438,1181,1751,1279,1081,1514,1222,839,1779,,,
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1102,879,1380,,,,,,,1127,921,1380,1051,892,1239,,,
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1427,1051,1937,970,845,1114,1093,672,1779,,,
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1329,966,1828,1794,963,3340,,,,,,
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,,,,1578,996,2500,1139,880,1474,,,
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1272,1052,1538,1274,1007,1610,,,,,,
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,2080,1129,3833,1023,539,1941,1677,1502,1872,,,
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1222,918,1627,,,,1423,1110,1825,1111,949,1300,1100,808,1498,,,
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,,,,1092,884,1350,1155,840,1589,,,
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1044,783,1392,899,755,1071,,,,,,
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1194,786,1813,,,,,,,972,752,1257,1222,763,1955,,,
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1133,888,1446,,,,1278,1006,1624,1136,944,1368,,,,,,
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1243,1015,1522,1335,875,2037,1294,927,1807,,,
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1338,977,1832,,,,1764,1498,2078,1011,828,1234,,,,,,
03/30/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,2172,1691,2789,1379,950,2002,,,,,,
03/31/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1210,940,1557,,,,1348,1062,1710,1220,958,1553,1131,851,1503,,,
04/01/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,,,,1274,1016,1597,,,,,,
04/02/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,,,,1121,909,1382,928,747,1154,,,
