Date,Day ,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/13/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",430,276,668,996,759,1307,1166,829,1640,719,558,926,1017,602,1716,397,269,584
06/14/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",440,276,700,907,815,1010,1520,1066,2167,581,438,769,1474,998,2179,378,260,549
06/15/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1296,782,2145,1220,843,1766,2281,1790,2906,1078,713,1629,1181,715,1951,374,259,541
06/16/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",356,257,494,431,341,545,746,560,995,584,432,788,475,328,687,357,255,501
06/17/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",403,285,570,314,234,421,468,349,629,356,265,477,422,288,617,292,233,366
06/18/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",455,288,720,1194,894,1595,957,585,1564,543,356,830,807,436,1494,346,253,471
06/19/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1080,638,1829,1495,1254,1782,1615,1122,2323,796,626,1012,1037,519,2073,387,264,566
06/20/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1093,670,1783,607,526,700,1925,1533,2418,932,655,1325,955,557,1635,400,258,619
06/21/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1062,626,1801,,,,1504,1078,2099,821,617,1094,939,492,1792,378,254,562
06/22/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1129,637,1999,,,,1823,1288,2579,770,507,1171,1393,785,2470,369,244,559
06/23/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",369,252,540,443,378,521,838,603,1165,590,411,847,428,307,597,362,246,534
06/24/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",386,272,548,,,,407,315,527,342,261,449,450,282,718,355,235,535
06/25/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",345,269,442,276,241,316,392,300,512,338,263,435,340,272,427,271,221,334
06/26/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",519,298,904,1385,1200,1599,1597,1224,2083,679,413,1116,1013,516,1990,470,283,778
06/27/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1256,728,2168,763,587,990,1576,1265,1964,885,579,1352,1433,737,2786,410,261,645
06/28/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",451,282,719,967,807,1159,1466,1153,1863,611,397,941,960,496,1858,379,266,541
06/29/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",364,235,562,1397,1127,1733,2436,2018,2939,1443,1034,2014,2350,1619,3410,299,232,386
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
