Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,2564,1926,3414,1537,1412,1673,1906,1421,2558,751,527,1071
04/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",836,540,1294,,,,3212,2630,3922,1944,1626,2326,,,,671,514,875
04/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2655,1824,3866,,,,3074,2563,3687,,,,2368,1537,3649,847,607,1181
04/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2894,1916,4369,,,,3875,3141,4780,2844,2103,3846,2344,1490,3685,1003,583,1724
04/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",737,521,1041,,,,1526,1238,1882,1371,1114,1687,,,,,,
04/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",935,705,1239,,,,,,,889,736,1074,935,667,1310,703,541,913
04/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",847,607,1181,,,,2620,2027,3386,1172,898,1528,1736,1072,2809,955,627,1453
04/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1003,583,1724,,,,4046,3183,5143,2593,2107,3190,1682,1104,2560,,,
04/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,4458,3233,6147,2545,1697,3818,2199,1293,3738,,,
04/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",825,556,1222,,,,2961,2136,4106,1812,1585,2071,1983,1324,2968,762,620,936
04/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",955,627,1453,,,,1363,1082,1717,1151,819,1618,1205,951,1527,693,468,1024
04/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",826,602,1135,,,,1884,1101,3224,1288,1066,1556,931,750,1154,,,
04/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",944,687,1296,,,,792,622,1009,1024,737,1423,981,736,1308,,,
04/30/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",989,687,1425,,,,,,,981,672,1431,754,606,939,,,
05/01/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",693,468,1024,,,,2365,1815,3083,1926,1485,2499,2233,1193,4178,,,
05/02/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,2958,2591,3377,2070,1660,2582,2426,1726,3410,,,
05/03/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,3162,2367,4225,1664,1339,2068,1658,1089,2525,,,
05/04/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,4031,3139,5177,1989,1465,2700,2162,1396,3349,,,
05/05/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1230,931,1625,,,,1261,1050,1514,1336,1022,1747,1005,722,1399,840,610,1154
05/06/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1048,711,1543,,,,1159,773,1738,982,695,1386,1075,743,1555,,,
05/07/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,2252,1760,2881,1341,1173,1532,1865,1257,2767,885,624,1255
05/08/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,3310,2497,4389,2100,1642,2685,1551,1129,2132,,,
05/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",840,610,1154,,,,2962,2206,3978,2176,1708,2773,1940,1297,2900,641,527,779
05/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,2199,1906,2537,2556,1929,3388,1644,1197,2256,,,
05/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",3105,2148,4488,,,,4204,3314,5334,2819,2290,3471,2798,1887,4148,715,508,1004
05/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1555,1139,2123,,,,1815,1391,2368,1600,1205,2126,1167,914,1488,928,553,1559
05/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",631,525,759,,,,,,,766,652,900,1265,851,1879,,,
05/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",,,,,,,2693,2132,3402,1834,1184,2840,1574,1184,2091,890,681,1164
