Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/20/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/21/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2923,2093,4082,,,,,,,,,,,,,,,
05/22/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",3249,2296,4598,,,,,,,,,,,,,,,
05/23/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4293,3456,5333,,,,,,,,,,,,,,,
05/24/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/25/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",3622,2683,4890,,,,,,,,,,3600,2840,4562,,,
05/26/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2671,2095,3406,,,,,,,,,,,,,,,
05/27/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/28/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/29/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4413,3307,5889,,,,5273,3874,7178,,,,3868,3390,4413,,,
05/30/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/31/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",3680,2585,5239,,,,,,,,,,,,,,,
06/01/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4153,3185,5415,,,,,,,,,,4133,3107,5497,,,
06/02/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2193,1462,3291,,,,,,,,,,,,,2060,1332,3184
06/03/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",1643,1167,2314,,,,,,,,,,,,,,,
06/04/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/05/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",5154,3665,7248,,,,5590,4771,6550,,,,,,,,,
06/06/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4941,3230,7559,,,,5995,5176,6944,,,,,,,,,
06/07/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/08/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/09/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/10/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/11/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/12/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4118,3050,5560,,,,,,,,,,,,,,,
06/13/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/14/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/15/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",5135,3521,7487,,,,,,,,,,,,,,,
06/16/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/17/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/18/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/19/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/20/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4029,2764,5872,,,,,,,,,,,,,,,
06/21/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/22/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4401,2878,6730,,,,,,,,,,3715,2712,5088,,,
