Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",141,91,219,107,90,128,124,92,169,118,83,167,167,96,292,145,91,231
04/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",144,91,227,123,82,184,152,95,244,128,87,188,163,98,273,135,87,212
04/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",173,99,302,241,124,469,179,101,318,157,93,264,161,99,263,151,94,243
04/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",209,110,398,206,114,373,200,110,363,193,101,367,190,104,347,156,97,252
04/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",267,124,575,299,154,580,348,160,755,229,108,485,232,119,452,182,107,310
04/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",236,113,490,210,129,344,352,155,799,200,100,400,235,116,475,179,104,305
04/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",444,168,1171,189,115,309,1077,714,1623,365,144,925,337,152,744,177,100,313
04/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",190,103,350,133,97,181,187,105,332,234,107,513,165,101,269,140,96,205
04/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",152,95,243,140,101,193,164,96,279,152,94,246,149,97,228,154,98,242
04/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",264,123,566,635,448,900,167,100,280,350,148,826,158,99,252,157,103,239
04/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",430,179,1034,415,280,614,824,435,1560,326,146,730,374,153,913,154,100,238
04/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",162,104,253,203,114,361,899,434,1861,325,144,732,374,145,964,151,102,224
04/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",273,125,596,204,116,360,343,140,840,193,108,344,370,153,891,169,104,274
04/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",164,97,277,149,97,230,155,97,247,169,97,295,152,97,237,166,97,286
