Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1585,977,2572,1187,976,1443,3816,2799,5203,1297,879,1914,1665,1055,2626,445,320,617
05/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",493,338,719,626,498,786,1208,982,1486,1090,814,1459,594,445,792,496,337,729
05/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",461,339,628,,,,622,531,728,770,594,997,657,503,858,473,344,650
05/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",878,538,1432,1312,1179,1461,1495,1211,1845,750,521,1080,668,409,1089,519,341,791
05/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",625,368,1062,1611,1318,1968,3613,2478,5268,1386,1029,1868,1972,1205,3229,577,354,940
05/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",548,340,882,1929,1417,2626,2252,1886,2689,1464,1139,1882,758,415,1386,487,330,718
05/31/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1364,668,2785,1731,1495,2003,2676,2038,3512,1261,797,1993,854,438,1662,450,308,657
06/01/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",519,334,807,,,,2305,1852,2870,909,614,1345,1270,858,1881,430,322,576
06/02/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",545,378,786,,,,1482,1088,2020,908,662,1244,583,387,880,567,388,828
06/03/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",599,413,868,434,328,573,636,500,810,725,460,1143,534,391,729,451,311,654
06/04/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",730,452,1177,1416,763,2629,967,559,1670,616,435,870,629,403,982,502,327,771
06/05/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",538,353,821,,,,3343,2460,4543,1437,1120,1843,1049,512,2150,477,338,673
06/06/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",500,345,724,,,,3875,2973,5050,2179,1669,2844,1220,602,2474,445,336,589
06/07/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1456,757,2802,,,,2388,1868,3053,1733,1317,2279,716,427,1201,471,338,655
06/08/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",463,341,628,,,,5190,4110,6555,2136,1615,2825,1707,1007,2893,411,361,468
06/09/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",790,509,1227,532,430,659,874,550,1387,1000,736,1359,503,394,641,469,379,580
06/10/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",621,430,896,380,342,421,596,481,737,750,524,1073,549,390,774,373,328,423
06/11/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",374,313,447,,,,533,397,714,535,390,733,523,356,768,366,306,439
06/12/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1585,742,3382,,,,3849,3003,4935,1146,667,1968,1333,533,3336,493,335,726
06/13/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",2325,1257,4300,1493,1328,1677,6026,4538,8001,1808,1338,2442,2122,992,4540,594,363,971
06/14/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",701,396,1243,1492,1220,1823,,,,1550,845,2843,2342,1177,4660,587,365,944
06/15/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",516,358,744,1483,1293,1701,4439,3797,5188,2193,1458,3298,1144,632,2070,516,358,744
06/16/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",507,352,729,,,,1624,1338,1971,1536,943,2502,626,435,899,510,349,743
