Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",774,553,1083,,,,3172,2539,3963,2345,1915,2872,1690,1137,2510,760,548,1054
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",3238,2181,4805,2818,2491,3187,6380,5331,7636,2876,2269,3644,2718,1789,4131,721,518,1004
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1847,1070,3187,935,732,1194,3170,2555,3934,2226,1614,3070,1207,792,1840,725,513,1025
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1148,804,1639,553,470,649,1569,1330,1851,1206,912,1596,1099,819,1474,637,467,868
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1710,998,2930,1870,1468,2380,4457,3691,5383,1475,1039,2094,1382,818,2336,717,481,1070
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2015,1224,3317,,,,4005,2946,5445,1493,1107,2013,1920,1146,3215,721,502,1035
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2622,1618,4249,2403,2094,2756,5178,4049,6622,2309,1783,2990,2204,1189,4087,701,503,977
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",758,521,1102,2469,1932,3155,3549,2809,4483,1950,1626,2340,1859,1081,3197,714,510,1001
05/18/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2706,1817,4029,1307,1169,1461,5187,4305,6250,2404,1837,3146,2293,1588,3311,656,497,867
05/19/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",823,544,1246,703,551,897,1756,1395,2211,1595,1259,2022,966,686,1360,832,545,1269
05/20/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1074,743,1553,665,520,852,1152,946,1403,1199,902,1594,1118,753,1659,623,442,879
05/21/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1823,1129,2945,,,,3093,2048,4671,1535,1159,2033,1600,894,2863,716,492,1041
05/22/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",742,519,1061,2086,1693,2570,3486,2805,4332,2187,1853,2581,1304,837,2032,692,508,943
05/23/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2176,1409,3361,,,,3913,3305,4633,1967,1564,2474,1883,1083,3275,688,499,948
05/24/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",734,513,1050,2401,1964,2934,3841,3016,4892,2245,1728,2917,1974,1058,3682,705,504,987
05/25/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2721,1761,4205,1328,1110,1589,5804,4587,7345,2219,1598,3081,3323,2261,4886,742,509,1081
05/26/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",767,528,1116,1140,959,1355,2601,2202,3071,1910,1497,2438,1374,1031,1832,748,518,1080
05/27/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1034,760,1406,542,461,638,1223,991,1509,1041,856,1267,1036,733,1464,645,494,842
05/28/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",744,513,1080,2065,1886,2260,2913,2516,3372,1698,1327,2173,965,634,1469,709,502,1001
05/29/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2699,1810,4024,,,,5305,3817,7374,2117,1818,2464,3114,1770,5478,672,488,925
05/30/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",735,502,1077,2620,2250,3051,3554,3126,4041,2312,1990,2686,1474,853,2547,693,489,982
05/31/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2295,1368,3852,2520,2002,3172,4255,3129,5786,2083,1420,3055,1780,951,3332,729,521,1020
06/01/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",718,509,1014,1377,1191,1593,5192,4078,6612,1858,1364,2532,3117,2293,4237,653,498,855
06/02/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1560,947,2572,1038,851,1265,2873,2448,3372,1737,1267,2381,932,652,1332,693,515,933
06/03/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",608,467,790,599,523,685,1249,993,1573,1051,728,1518,904,661,1234,609,462,802
06/04/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",743,495,1115,1253,1107,1419,1973,1339,2908,1010,794,1284,1094,683,1751,713,483,1051
06/05/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2687,1812,3984,1348,1147,1584,5287,4337,6445,2263,1855,2760,2466,1540,3948,678,426,1080
06/06/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",3180,2014,5021,,,,5889,4702,7376,3040,2404,3845,2215,1327,3697,728,510,1040
06/07/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",672,502,900,,,,3972,3381,4667,2886,2305,3613,1287,828,1999,650,496,850
06/08/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",676,518,880,2889,2550,3273,7361,5744,9433,3267,2565,4162,3268,2162,4940,676,518,880
06/09/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1376,832,2275,940,683,1295,1996,1422,2800,1764,1308,2380,791,594,1053,711,547,923
06/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",565,455,702,557,487,637,1354,1103,1662,1010,648,1573,692,564,849,566,453,707
06/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",808,583,1119,580,467,720,995,748,1325,836,598,1171,741,563,975,531,443,637
06/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",732,507,1056,2657,2268,3112,5497,4520,6684,2145,1431,3217,2054,1110,3798,698,503,970
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",3202,1859,5513,2202,1733,2798,8246,6680,10178,2743,2058,3654,2856,1410,5785,680,480,964
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2767,1577,4855,1720,1470,2012,8531,7224,10073,2334,1431,3806,3616,2220,5890,729,510,1042
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",3354,2000,5625,,,,6834,5549,8416,3533,2493,5008,2414,1363,4276,751,520,1085
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1878,1019,3460,804,650,994,3185,2627,3861,2461,1558,3887,1080,788,1481,723,515,1014
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1014,695,1478,520,469,576,1504,1202,1883,991,708,1387,923,711,1198,624,480,811
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",768,489,1206,,,,7051,5529,8992,1910,1314,2777,2341,1181,4641,741,481,1141
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",733,501,1071,3136,2726,3608,8004,6554,9774,3062,2199,4265,2103,1021,4329,733,501,1071
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",696,498,975,,,,6975,5460,8911,2970,2148,4106,2608,1504,4524,690,496,960
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",805,520,1245,,,,6144,4955,7619,2487,1731,3572,2004,1151,3489,787,515,1201
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",760,504,1146,,,,6664,5865,7573,2978,1685,5264,2599,1931,3498,700,491,998
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",695,526,917,1021,782,1333,2348,1694,3253,2401,1558,3697,1033,731,1460,698,523,930
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",891,637,1245,642,536,768,1208,855,1705,965,713,1305,723,585,895,608,482,767
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",802,579,1111,547,448,668,1023,729,1435,887,634,1241,706,559,890,542,453,649
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",785,499,1234,,,,7053,5771,8619,3010,2030,4464,2146,1181,3898,763,493,1181
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",862,553,1344,1920,1607,2293,7908,6032,10368,2541,1673,3859,2953,1436,6071,810,537,1220
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",749,514,1090,,,,5405,4787,6103,2881,2205,3765,1888,1065,3345,737,511,1062
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",769,428,1381,3057,2384,3920,,,,3597,2739,4724,3374,2136,5330,711,410,1232
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
