Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/09/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",558,430,725,527,438,633,1511,1004,2275,1358,997,1849,606,451,815,562,430,736
06/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",452,354,576,467,390,558,943,694,1281,777,499,1209,526,431,642,455,353,585
06/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",598,435,821,395,372,418,670,491,913,596,449,790,601,428,845,416,348,496
06/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2025,1130,3627,,,,4531,3564,5761,1713,1081,2716,1738,887,3404,576,393,845
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",575,386,857,,,,7455,5931,9370,2257,1685,3022,2556,1222,5346,553,381,803
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2198,1217,3972,1458,1239,1715,7149,5584,9152,1823,1072,3100,2790,1627,4782,610,398,935
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",634,419,958,1878,1639,2151,5734,4244,7747,2870,1988,4144,1991,1098,3611,607,411,895
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",574,387,851,538,447,647,2551,2072,3141,1963,1216,3171,756,524,1089,578,384,872
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",486,374,633,411,367,460,1084,843,1393,759,540,1068,662,505,866,498,379,654
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",636,389,1039,1299,1187,1421,5643,3963,8037,1430,933,2192,1995,902,4415,607,380,969
