Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/16/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",718,468,1101,1396,911,2140,1332,1045,1696,1387,906,2124,921,675,1255,726,469,1122
06/17/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",787,575,1076,424,390,460,890,732,1083,759,563,1024,739,523,1044,506,357,717
06/18/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",868,553,1363,,,,2191,1293,3714,1289,982,1693,1196,660,2167,812,515,1281
06/19/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1549,1021,2351,1189,916,1543,2030,1336,3084,1490,1042,2129,1407,887,2231,692,431,1110
06/20/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",643,429,965,953,798,1138,2206,1436,3389,1473,1083,2004,1240,776,1983,590,404,863
06/21/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1637,1090,2460,1450,1238,1698,2577,1786,3717,1529,1107,2114,1427,909,2239,663,456,962
06/22/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1832,1181,2843,1827,1365,2444,2497,1550,4021,1689,1165,2447,1649,976,2786,593,428,822
06/23/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",668,419,1067,,,,1285,895,1844,1331,999,1774,835,628,1110,674,419,1085
06/24/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",677,441,1038,756,500,1141,682,450,1034,689,428,1109,618,458,834,657,393,1098
06/25/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",425,353,513,629,389,1018,796,581,1093,747,565,988,681,482,962,410,342,493
06/26/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1643,999,2700,1435,1126,1827,2622,1667,4123,1670,1115,2501,1299,766,2201,627,386,1018
06/27/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1512,996,2296,1424,1135,1786,2120,1486,3024,1630,1195,2224,1025,668,1572,769,440,1344
06/28/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",693,432,1113,,,,1720,1288,2296,1590,1103,2293,1175,830,1663,679,425,1083
06/29/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",584,375,910,1404,1178,1673,2509,1748,3603,2254,1540,3299,1881,1124,3148,584,375,910
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
