Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/25/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1077,842,1378,3267,2897,3684,6854,5369,8749,2861,2119,3862,4737,3615,6207,1063,838,1350
05/26/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1297,891,1888,,,,3713,3229,4269,2876,2187,3783,2305,1666,3191,1292,876,1905
05/27/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",993,775,1271,,,,1695,1384,2076,1432,1220,1682,1803,1437,2262,1011,789,1295
05/28/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1125,786,1610,,,,3976,3436,4600,2407,1937,2992,1432,985,2084,1108,780,1574
05/29/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3682,2462,5505,3237,3029,3458,6678,5090,8763,2679,2268,3165,4782,3206,7132,947,757,1185
05/30/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2813,1850,4277,,,,4634,3984,5390,2819,2438,3260,1964,1313,2939,965,727,1280
05/31/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2816,1913,4144,3223,2913,3566,4668,3688,5910,2634,1900,3652,2524,1605,3967,986,780,1247
06/01/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1069,801,1427,,,,6111,4987,7487,2449,1861,3224,4477,3664,5469,1023,788,1328
06/02/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1251,824,1898,1672,1518,1841,3704,3246,4227,2450,2054,2923,1728,1168,2556,1269,830,1940
06/03/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1414,1038,1926,1121,795,1581,1736,1499,2010,1439,1073,1930,1367,1080,1732,937,750,1170
