Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/09/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",537,350,822,1277,1004,1624,3013,2016,4502,813,595,1111,1076,527,2198,518,343,782
04/10/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",490,349,687,,,,2929,2274,3774,1430,1010,2026,1011,521,1961,472,347,643
04/11/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",467,347,627,704,587,844,3542,2684,4676,1545,852,2804,2435,1898,3123,435,337,561
04/12/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",508,344,750,422,345,517,438,347,552,483,336,695,487,366,648,519,349,773
04/13/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",391,301,507,338,310,368,367,323,418,394,289,537,417,323,537,375,294,477
04/14/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",372,289,480,362,322,407,558,383,813,480,351,656,448,339,592,373,286,487
04/15/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",370,296,463,390,301,507,641,525,783,579,449,747,583,422,805,368,296,458
04/16/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",597,366,975,1287,964,1719,1880,1024,3449,697,532,914,983,480,2010,576,358,926
04/17/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1609,979,2643,,,,2629,1879,3679,1511,1252,1824,1158,611,2193,544,353,837
04/18/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",536,346,830,1612,1357,1914,3411,2704,4301,1484,1066,2067,1498,892,2515,509,340,763
