Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/21/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",622,434,892,,,,1800,1335,2426,750,439,1283,923,504,1690,502,362,696
06/22/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",700,378,1295,971,863,1093,2626,1693,4072,1155,619,2158,1297,729,2308,,,
06/23/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",665,441,1003,,,,784,529,1163,707,475,1052,413,343,498,473,297,754
06/24/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",477,319,711,,,,481,361,639,496,325,759,428,289,633,,,
06/25/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",388,276,546,,,,566,359,893,369,295,461,522,334,815,405,285,576
06/26/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",621,367,1051,,,,1507,870,2609,1024,662,1584,775,477,1259,582,345,979
06/27/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1300,677,2495,1083,890,1319,2482,1622,3798,925,524,1632,1072,581,1978,619,334,1144
06/28/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1007,575,1763,1060,699,1606,1517,1018,2261,891,517,1535,683,452,1033,,,
06/29/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1508,797,2852,,,,4192,3050,5762,1094,700,1710,2014,952,4260,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
